urn,path,author,title,suggested_genre,confidence,family,proposed_subclass,structure_signature,match,needs_review,recommended_genre,notes
urn:cts:greekLit:tlg0613.tlg001.perseus-grc2,tlg0613/tlg001/tlg0613.tlg001.perseus-grc2.xml,Demetrius of Phaleron,Libro de Elocutione,prose-philosophy,high,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0627.tlg001.perseus-eng3,tlg0627/tlg001/tlg0627.tlg001.perseus-eng3.xml,Hippocrates,De prisca medicina,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg001.perseus-eng4,tlg0627/tlg001/tlg0627.tlg001.perseus-eng4.xml,Hippocrates,De prisca medicina,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg001.perseus-grc2,tlg0627/tlg001/tlg0627.tlg001.perseus-grc2.xml,Hippocrates,De prisca medicina,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg002.perseus-eng3,tlg0627/tlg002/tlg0627.tlg002.perseus-eng3.xml,Hippocrates,"De aere, aquis, locis",prose-geography,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg002.perseus-eng4,tlg0627/tlg002/tlg0627.tlg002.perseus-eng4.xml,Hippocrates,"De aere, aquis, locis",prose-geography,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg002.perseus-grc2,tlg0627/tlg002/tlg0627.tlg002.perseus-grc2.xml,Hippocrates,"De aere, aquis, locis",prose-geography,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg003.perseus-eng2,tlg0627/tlg003/tlg0627.tlg003.perseus-eng2.xml,Hippocrates,Prognosticon,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg003.perseus-grc2,tlg0627/tlg003/tlg0627.tlg003.perseus-grc2.xml,Hippocrates,Prognosticon,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg004.perseus-eng2,tlg0627/tlg004/tlg0627.tlg004.perseus-eng2.xml,Hippocrates,De diaeta in morbis acutis,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg004.perseus-grc2,tlg0627/tlg004/tlg0627.tlg004.perseus-grc2.xml,Hippocrates,De diaeta in morbis acutis,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg005.perseus-grc2,tlg0627/tlg005/tlg0627.tlg005.perseus-grc2.xml,Hippocrates,De diaeta acutorum,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg006.perseus-eng3,tlg0627/tlg006/tlg0627.tlg006.perseus-eng3.xml,Hippocrates,De morbis popularibus,prose-philosophy,high,prose,prose-book-section,book+section+subsection,ready,false,prose-book-section,
urn:cts:greekLit:tlg0627.tlg006.perseus-eng4,tlg0627/tlg006/tlg0627.tlg006.perseus-eng4.xml,Hippocrates,De morbis popularibus,prose-philosophy,high,prose,prose-book-section,book+section+subsection,ready,false,prose-book-section,
urn:cts:greekLit:tlg0627.tlg006.perseus-grc2,tlg0627/tlg006/tlg0627.tlg006.perseus-grc2.xml,Hippocrates,De morbis popularibus,prose-philosophy,high,prose,prose-book-section,book+section+subsection,ready,false,prose-book-section,
urn:cts:greekLit:tlg0627.tlg007.perseus-eng2,tlg0627/tlg007/tlg0627.tlg007.perseus-eng2.xml,Hippocrates,De capitis vulneribus,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg007.perseus-grc2,tlg0627/tlg007/tlg0627.tlg007.perseus-grc2.xml,Hippocrates,De capitis vulneribus,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg008.perseus-eng2,tlg0627/tlg008/tlg0627.tlg008.perseus-eng2.xml,Hippocrates,De officina medici,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg008.perseus-grc2,tlg0627/tlg008/tlg0627.tlg008.perseus-grc2.xml,Hippocrates,De officina medici,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg009.perseus-eng2,tlg0627/tlg009/tlg0627.tlg009.perseus-eng2.xml,Hippocrates,De fracturis,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg009.perseus-grc2,tlg0627/tlg009/tlg0627.tlg009.perseus-grc2.xml,Hippocrates,De fracturis,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg010.perseus-eng2,tlg0627/tlg010/tlg0627.tlg010.perseus-eng2.xml,Hippocrates,De articulis,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg010.perseus-grc2,tlg0627/tlg010/tlg0627.tlg010.perseus-grc2.xml,Hippocrates,De articulis,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg011.perseus-eng2,tlg0627/tlg011/tlg0627.tlg011.perseus-eng2.xml,Hippocrates,Vectiarius,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg011.perseus-grc2,tlg0627/tlg011/tlg0627.tlg011.perseus-grc2.xml,Hippocrates,Vectiarius,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg012.perseus-eng2,tlg0627/tlg012/tlg0627.tlg012.perseus-eng2.xml,Hippocrates,Aphorismi,prose-philosophy,high,prose,prose-section,aphorism+section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg012.perseus-grc2,tlg0627/tlg012/tlg0627.tlg012.perseus-grc2.xml,Hippocrates,Aphorismi,prose-philosophy,high,prose,prose-section,aphorism+section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg013.perseus-eng4,tlg0627/tlg013/tlg0627.tlg013.perseus-eng4.xml,Hippocrates,Jusjurandum,prose-philosophy,high,prose,prose-standard,oath,review,true,prose-standard,
urn:cts:greekLit:tlg0627.tlg013.perseus-eng5,tlg0627/tlg013/tlg0627.tlg013.perseus-eng5.xml,Hippocrates,Jusjurandum,prose-philosophy,high,prose,prose-standard,oath,review,true,prose-standard,
urn:cts:greekLit:tlg0627.tlg013.perseus-grc2,tlg0627/tlg013/tlg0627.tlg013.perseus-grc2.xml,Hippocrates,Jusjurandum,prose-philosophy,high,prose,prose-standard,oath,review,true,prose-standard,
urn:cts:greekLit:tlg0627.tlg014.perseus-eng2,tlg0627/tlg014/tlg0627.tlg014.perseus-eng2.xml,Hippocrates,Lex,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg027.perseus-eng2,tlg0627/tlg027/tlg0627.tlg027.perseus-eng2.xml,Hippocrates,De morbo sacro,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg027.perseus-grc2,tlg0627/tlg027/tlg0627.tlg027.perseus-grc2.xml,Hippocrates,De morbo sacro,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg028.perseus-eng2,tlg0627/tlg028/tlg0627.tlg028.perseus-eng2.xml,Hippocrates,De ulceribus,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg028.perseus-grc2,tlg0627/tlg028/tlg0627.tlg028.perseus-grc2.xml,Hippocrates,De ulceribus,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg029.perseus-eng2,tlg0627/tlg029/tlg0627.tlg029.perseus-eng2.xml,Hippocrates,De haemorrhoidibus,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg029.perseus-grc2,tlg0627/tlg029/tlg0627.tlg029.perseus-grc2.xml,Hippocrates,De haemorrhoidibus,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg030.perseus-eng2,tlg0627/tlg030/tlg0627.tlg030.perseus-eng2.xml,Hippocrates,De fistulis,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg030.perseus-grc2,tlg0627/tlg030/tlg0627.tlg030.perseus-grc2.xml,Hippocrates,De fistulis,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg046.perseus-eng2,tlg0627/tlg046/tlg0627.tlg046.perseus-eng2.xml,Hippocrates,De alimento,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg046.perseus-grc2,tlg0627/tlg046/tlg0627.tlg046.perseus-grc2.xml,Hippocrates,De alimento,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg051.perseus-eng2,tlg0627/tlg051/tlg0627.tlg051.perseus-eng2.xml,Hippocrates,Praeceptiones,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0627.tlg051.perseus-grc2,tlg0627/tlg051/tlg0627.tlg051.perseus-grc2.xml,Hippocrates,Praeceptiones,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0638.tlg001.perseus-grc2,tlg0638/tlg001/tlg0638.tlg001.perseus-grc2.xml,Philostratus the Athenian,Life of Apollonius of Tyana,prose-biography,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0638.tlg003.perseus-grc2,tlg0638/tlg003/tlg0638.tlg003.perseus-grc2.xml,Philostratus the Athenian,Lives of the Sophists,prose-biography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0638.tlg004.perseus-grc2,tlg0638/tlg004/tlg0638.tlg004.perseus-grc2.xml,Philostratus the Athenian,Heroicus,prose-dialogue,medium,prose,prose-standard,page,review,true,prose-standard,
urn:cts:greekLit:tlg0638.tlg005.perseus-grc2,tlg0638/tlg005/tlg0638.tlg005.perseus-grc2.xml,Philostratus the Athenian,Nero,prose-dialogue,medium,prose,prose-standard,work,review,true,prose-standard,
urn:cts:greekLit:tlg0638.tlg006.perseus-grc2,tlg0638/tlg006/tlg0638.tlg006.perseus-grc2.xml,Philostratus the Athenian,Epistulae et dialexeis,prose-epistolary,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0638.tlg007.perseus-grc2,tlg0638/tlg007/tlg0638.tlg007.perseus-grc2.xml,Philostratus the Athenian,De Gymnastica,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0641.tlg001.perseus-grc2,tlg0641/tlg001/tlg0641.tlg001.perseus-grc2.xml,Xenophon of Ephesus,Ephesiaca,prose-historiography,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0646.tlg004.perseus-eng1,tlg0646/tlg004/tlg0646.tlg004.perseus-eng1.xml,Pseudo-Justinus Martyr,The Epistle to Diogentus,prose-epistolary,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0647.tlg001.perseus-grc2,tlg0647/tlg001/tlg0647.tlg001.perseus-grc2.xml,Tryphiodorus,The Taking of Ilios,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0648.tlg001.perseus-grc2,tlg0648/tlg001/tlg0648.tlg001.perseus-grc2.xml,Onasander,Strategicus,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0652.tlg001.perseus-grc2,tlg0652/tlg001/tlg0652.tlg001.perseus-grc2.xml,Philostratus Minor,Imagines,prose-dialogue,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:greekLit:tlg0653.tlg001.perseus-grc2,tlg0653/tlg001/tlg0653.tlg001.perseus-grc2.xml,Aratus Solensis,Phaenomena,verse-didactic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0655.tlg001.perseus-grc2,tlg0655/tlg001/tlg0655.tlg001.perseus-grc2.xml,Parthenius of Nicaea,Narrationes Amatoriae,verse-elegiac,medium,verse,verse-stichic,chapter+section+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0719.tlg001.perseus-eng2,tlg0719/tlg001/tlg0719.tlg001.perseus-eng2.xml,Aretaeus of Cappadocia,De causis et signis acutorum morborum libri duo,prose-philosophy,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0719.tlg001.perseus-grc2,tlg0719/tlg001/tlg0719.tlg001.perseus-grc2.xml,Aretaeus of Cappadocia,De causis et signis acutorum morborum libri duo,prose-philosophy,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0719.tlg002.perseus-eng2,tlg0719/tlg002/tlg0719.tlg002.perseus-eng2.xml,Aretaeus of Cappadocia,De causis et signis diuturnorum morborum libri duo,prose-philosophy,high,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0719.tlg002.perseus-grc2,tlg0719/tlg002/tlg0719.tlg002.perseus-grc2.xml,Aretaeus of Cappadocia,De causis et signis diuturnorum morborum libri duo,prose-philosophy,high,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0719.tlg003.perseus-eng2,tlg0719/tlg003/tlg0719.tlg003.perseus-eng2.xml,Aretaeus of Cappadocia,De curatione acutorum morborum libri duo,prose-philosophy,high,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0719.tlg003.perseus-grc2,tlg0719/tlg003/tlg0719.tlg003.perseus-grc2.xml,Aretaeus of Cappadocia,De curatione acutorum morborum libri duo,prose-philosophy,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0719.tlg004.perseus-eng2,tlg0719/tlg004/tlg0719.tlg004.perseus-eng2.xml,Aretaeus of Cappadocia,De curatione diuturnorum morborum libri duo,prose-philosophy,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0719.tlg004.perseus-grc2,tlg0719/tlg004/tlg0719.tlg004.perseus-grc2.xml,Aretaeus of Cappadocia,De curatione diuturnorum morborum libri duo,prose-philosophy,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg1216.tlg001.perseus-eng1,tlg1216/tlg001/tlg1216.tlg001.perseus-eng1.xml,Barnabae Epistula,The Epistle of Barnabas,prose-epistolary,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg1216.tlg001.perseus-grc2,tlg1216/tlg001/tlg1216.tlg001.perseus-grc2.xml,Barnabae Epistula,The Epistle of Barnabas,prose-epistolary,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg1271.tlg001.perseus-eng1,tlg1271/tlg001/tlg1271.tlg001.perseus-eng1.xml,Clemens Romanus (Clement of Rome),The First Epistle of Clement to the Corinthians,prose-epistolary,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg1271.tlg002.perseus-eng1,tlg1271/tlg002/tlg1271.tlg002.perseus-eng1.xml,Clemens Romanus (Clement of Rome),The Second Epistle of Clement to the Corinthians,prose-epistolary,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg1311.tlg001.perseus-eng1,tlg1311/tlg001/tlg1311.tlg001.perseus-eng1.xml,Didache,Didache,prose-epistolary,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg1389.tlg001.perseus-grc2,tlg1389/tlg001/tlg1389.tlg001.perseus-grc2.xml,Harpocration,Lexicon in decem oratores Atticos,prose-philosophy,high,prose,prose-standard,entry+letter,review,true,prose-standard,
urn:cts:greekLit:tlg1419.tlg001.perseus-eng1,tlg1419/tlg001/tlg1419.tlg001.perseus-eng1.xml,"Hermas, 2nd cent.",The Shepherd of Hermas,prose-philosophy,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg1443.tlg001.perseus-eng1,tlg1443/tlg001/tlg1443.tlg001.perseus-eng1.xml,Ignatius of Antioch,Epistles,prose-epistolary,high,prose,prose-chapter-section,chapter+epistle+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg1484.tlg001.perseus-eng1,tlg1484/tlg001/tlg1484.tlg001.perseus-eng1.xml,Martyrium Polycarpi,The Martyrdom of Polycarp,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg1600.tlg001.perseus-grc2,tlg1600/tlg001/tlg1600.tlg001.perseus-grc2.xml,Philostratus Sophista,Imagines,prose-philosophy,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg1622.tlg001.perseus-eng1,tlg1622/tlg001/tlg1622.tlg001.perseus-eng1.xml,Polycarp,Epistula ad Philippenses,prose-epistolary,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg1799.tlg001.perseus-eng2,tlg1799/tlg001/tlg1799.tlg001.perseus-eng2.xml,Euclid,Elementa,prose-philosophy,high,prose,prose-standard,book+number+type,review,true,prose-standard,
urn:cts:greekLit:tlg1799.tlg001.perseus-grc2,tlg1799/tlg001/tlg1799.tlg001.perseus-grc2.xml,Euclid,Elementa,prose-philosophy,high,prose,prose-standard,book+number+type,review,true,prose-standard,
urn:cts:greekLit:tlg2003.tlg001.perseus-grc2,tlg2003/tlg001/tlg2003.tlg001.perseus-grc2.xml,"Julian, Emperor of Rome",Panegyric in Honor of the Emperor Constantinus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg002.perseus-grc2,tlg2003/tlg002/tlg2003.tlg002.perseus-grc2.xml,"Julian, Emperor of Rome",Panegyric on the Empress Eusebia,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg003.perseus-grc2,tlg2003/tlg003/tlg2003.tlg003.perseus-grc2.xml,"Julian, Emperor of Rome","The Heroic Deeds of the Emperor Constantius, or on Kingship",prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg004.perseus-grc2,tlg2003/tlg004/tlg2003.tlg004.perseus-grc2.xml,"Julian, Emperor of Rome",A Consolation to Himself Upon the Departure of the Excellent Sallust,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg005.perseus-grc2,tlg2003/tlg005/tlg2003.tlg005.perseus-grc2.xml,"Julian, Emperor of Rome",Letter to the Senate and the People of Athens,prose-epistolary,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg006.perseus-grc2,tlg2003/tlg006/tlg2003.tlg006.perseus-grc2.xml,"Julian, Emperor of Rome",Letter to Themistius the Philosopher,prose-epistolary,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg007.perseus-grc2,tlg2003/tlg007/tlg2003.tlg007.perseus-grc2.xml,"Julian, Emperor of Rome",To the Cynic Heracleios,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg008.perseus-grc2,tlg2003/tlg008/tlg2003.tlg008.perseus-grc2.xml,"Julian, Emperor of Rome",Hymn to the Mother of the Gods,verse-lyric-monodic,medium,verse,verse-stichic,section,review,true,verse-stichic,
urn:cts:greekLit:tlg2003.tlg009.perseus-grc2,tlg2003/tlg009/tlg2003.tlg009.perseus-grc2.xml,"Julian, Emperor of Rome",To the Uneducated Cynics,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg010.perseus-grc2,tlg2003/tlg010/tlg2003.tlg010.perseus-grc2.xml,"Julian, Emperor of Rome",The Caesars,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg011.perseus-grc2,tlg2003/tlg011/tlg2003.tlg011.perseus-grc2.xml,"Julian, Emperor of Rome",Hymn to King Helios Dedicated to Sallust,verse-lyric-monodic,medium,verse,verse-stichic,section,review,true,verse-stichic,
urn:cts:greekLit:tlg2003.tlg012.perseus-grc2,tlg2003/tlg012/tlg2003.tlg012.perseus-grc2.xml,"Julian, Emperor of Rome",Misopogon,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg2003.tlg013.perseus-grc2,tlg2003/tlg013/tlg2003.tlg013.perseus-grc2.xml,"Julian, Emperor of Rome",Epistolae,prose-epistolary,high,prose,prose-standard,letter+paragraph,review,true,prose-standard,
urn:cts:greekLit:tlg2003.tlg017.perseus-grc2,tlg2003/tlg017/tlg2003.tlg017.perseus-grc2.xml,"Julian, Emperor of Rome",Κατὰ Γαλιλαίων,prose-oratory,high,prose,prose-standard,paragraph,review,true,prose-standard,
